material_id,formula,n_pred_n0,n_target
mp-752425,Dy2Ti2O7,2.3883,0.0
mp-752900,Li2FeSiO4,1.7571,0.0
mp-752936,Li2MnF6,1.5882,0.0
mp-752984,LiNiPO4,1.7053,0.0
mp-753142,Li2Co(SiO3)2,1.7013,0.0
mp-753147,LiV(PO3)3,1.6756,0.0
mp-753361,Ca5MnO6,1.953,0.0
mp-753656,SbOF,2.0898,0.0
mp-753692,Ho2Ge2O7,2.1365,0.0
mp-753769,Sr3Li3La5O12,2.0902,0.0
mp-754562,Li4Mn3Fe(BO3)4,1.8396,0.0
mp-754646,Dy2Ge2O7,2.1618,0.0
mp-754672,TiO2,2.2269,0.0
mp-754680,Li4Mn3Fe(BO3)4,1.848,0.0
mp-754842,LiFeSiO4,1.811,0.0
mp-755028,Li3Cr3SiO8,2.0681,0.0
mp-755103,LiFeF3,1.5075,0.0
mp-755270,LiCrP2HO7,1.6839,0.0
mp-755515,Lu2TeO6,1.9294,0.0
mp-755616,Li8WO6,1.9367,0.0
mp-755626,Li4Mn3Fe(BO3)4,1.8566,0.0
mp-755842,Li2MnSiO4,1.7529,0.0
mp-756443,Er2TiO5,2.2396,0.0
mp-756658,Li3VPCO7,1.6869,0.0
mp-756922,Ho2SO2,2.1758,0.0
mp-756999,Li2Mn2Si4O11,1.6971,0.0
mp-757096,LiCrPO4,1.7789,0.0
mp-757099,Li4MnNi3(PO4)4,1.7691,0.0
mp-757173,Sb5O7F,2.297,0.0
mp-757239,LiMnPO4,1.5933,0.0
mp-757411,Li2CoP2O7,1.6919,0.0
mp-757495,Sn(PO3)4,1.7259,0.0
mp-757570,LiFe(SiO3)2,1.7845,0.0
mp-757625,Li2P4WO13,1.6384,0.0
mp-757648,LiFe(SiO3)2,1.6978,0.0
mp-757777,LiSiBi3O7,2.3035,0.0
mp-757823,LiNi(PO3)3,1.6233,0.0
mp-757880,LiCoPO4,1.7364,0.0
mp-758014,Li2Co(SiO3)2,1.7489,0.0
mp-758064,LiCoPO4,1.7299,0.0
mp-758464,Li2MnF6,1.4623,0.0
mp-758507,LiFeSiO4,1.8095,0.0
mp-758695,LiFeSiO4,1.8352,0.0
mp-758825,LiFeSiO4,1.7544,0.0
mp-758925,Na6Zn3As4H6O19,1.6604,0.0
mp-758935,Li4Fe7(PO4)6,1.7888,0.0
mp-758947,Li7Mn7P6(O8F)3,1.7144,0.0
mp-759000,LiFe4(PO4)3,1.7902,0.0
mp-759036,LiMn5P3O13,1.8758,0.0
mp-759062,LiCoPO4,1.6466,0.0
mp-759087,LiFeSiO4,1.8193,0.0
mp-759480,LiMn2F5,1.514,0.0
mp-759486,LiNbSn3(PO4)6,1.7553,0.0
mp-759671,Li2CoSiO4,1.8022,0.0
mp-759926,Li2Ti(BO3)2,1.8229,0.0
mp-759942,Li2FeSiO4,1.7934,0.0
mp-760244,Ca4Nb2O9,2.1588,0.0
mp-760250,VF5,1.551,0.0
mp-760312,VF5,1.5933,0.0
mp-760320,VF5,1.5988,0.0
mp-760370,Bi6O5F8,2.153,0.0
mp-762413,Li3CrSiO5,1.9479,0.0
mp-763740,LiFeSiO4,1.782,0.0
mp-764340,Li2FeSiO4,1.7787,0.0
mp-764346,Li2FeSiO4,1.7849,0.0
mp-764629,Rb3NaV4H2O13,1.7729,0.0
mp-766234,P2WO8,1.6821,0.0
mp-766402,Li2VSi3O8,1.8117,0.0
mp-766547,Li12CoNi3P4(CO7)4,1.6887,0.0
mp-768175,Dy2SO2,2.303,0.0
mp-768598,Na2NiCSO7,1.5873,0.0
mp-768695,Ho2Ti2O7,2.3746,0.0
mp-768702,Ta2Zn4O9,2.2342,0.0
mp-768766,Tb3SbO7,2.0948,0.0
mp-769280,Ca5Ta4O15,2.198,0.0
mp-769297,Sr5Ta4O15,2.1438,0.0
mp-770624,Li2CoPO4F,1.6728,0.0
mp-770766,Sm2WO6,2.1667,0.0
mp-771323,Tm2Ti2O7,2.3689,0.0
mp-771342,Gd2P4O13,1.7485,0.0
mp-771713,Cr2(WO4)3,2.096,0.0
mp-771830,Sr2YI7,1.9713,0.0
mp-771955,Sr3LaBr9,1.8648,0.0
mp-772055,Li6Ti2O7,2.0987,0.0
mp-772811,Na2Ge2O5,1.6905,0.0
mp-772863,Na2Ge2O5,1.68,0.0
mp-773066,KTa2PO8,2.0491,0.0
mp-773176,Li2CrAsCO7,1.7745,0.0
mp-774189,Li8Mn7Fe(BO3)8,1.8517,0.0
mp-774299,Li8Mn5Fe3(BO3)8,1.8398,0.0
mp-775268,Li8Mn7Fe(BO3)8,1.8582,0.0
mp-776549,Li8FeO5F,1.8503,0.0
mp-776758,Li2Fe3F8,1.5285,0.0
mp-776782,Ba6YI15,2.0032,0.0
mp-777727,Li8Mn7Fe(BO3)8,1.8609,0.0
mp-777729,Li8Mn7Fe(BO3)8,1.8605,0.0
mp-777785,LiFeF4,1.5318,0.0
mp-777788,Li8Mn7Fe(BO3)8,1.8469,0.0
mp-777792,Li8Mn7Fe(BO3)8,1.8548,0.0
mp-777962,Li8Mn5Fe3(BO3)8,1.8321,0.0
mp-777998,Li4Mn3Fe(BO3)4,1.8383,0.0
mp-778198,LiCr2P5O16,1.7203,0.0
mp-778265,Li4Mn3Fe(BO3)4,1.8398,0.0
mp-778297,Li8Mn7Fe(BO3)8,1.8486,0.0
mp-778352,LiFeF4,1.5126,0.0
mp-778382,Li4Mn3Fe(BO3)4,1.8493,0.0
mp-778405,LiFe2F5,1.4821,0.0
mp-778495,Li8Mn7Fe(BO3)8,1.8417,0.0
mp-778498,Li2Cr3P9O28,1.8017,0.0
mp-778578,Li2Co2(SO4)3,1.7384,0.0
mp-778703,Li4Mn3F10,1.4691,0.0
mp-778721,Li8Mn7Fe(BO3)8,1.8533,0.0
mp-778815,Li2CoP2O7,1.6726,0.0
mp-778866,Li4Mn3Fe(BO3)4,1.8412,0.0
mp-779066,Li4Mn3Fe(BO3)4,1.8399,0.0
mp-779311,LiFeBO3,1.8168,0.0
mp-779765,Li8Mn5Fe3(BO3)8,1.8516,0.0
mp-780053,Na2Ge2O5,1.6929,0.0
mp-780292,Li8Mn5Fe3(BO3)8,1.84,0.0
mp-780298,Li8Mn7Fe(BO3)8,1.8482,0.0
mp-780436,Li8Mn5Fe3(BO3)8,1.8553,0.0
mp-780606,Li3Cr2(PO4)3,1.8539,0.0
mp-780709,Li2MnSiO4,1.7749,0.0
mp-782009,Ca9La5Br33,2.0226,0.0
mp-8154,La2Ti2O7,2.3811,0.0
mp-8218,PrAlO3,2.1676,0.0
mp-849324,Li4Mn7(PO4)6,1.769,0.0
mp-849394,Li2MnSiO4,1.749,0.0
mp-850197,Li2V(PO4)2,1.6988,0.0
mp-850291,Li2Mn5(Si2O5)6,1.6483,0.0
mp-850445,Na3Zn4As3H12O19,1.6358,0.0
mp-850709,LiNiPO4,1.6471,0.0
mp-863364,Li14Sn9(P2O7)8,1.7453,0.0
mp-865301,TmBr3,1.8238,0.0
mp-865605,YBr3,1.8189,0.0
mp-866198,LiY(MoO4)2,2.1613,0.0
mp-867725,Tb3SbO7,2.0957,0.0
mp-8888,HoAl3(PbO4)2,1.9508,0.0
mp-8947,Sr(BS2)2,2.3163,0.0
mp-972439,Zn3(PO4)2,1.8054,0.0
mp-998241,MnInF3,1.8622,0.0
mvc-1216,MgCoP2O7,1.7107,0.0
mvc-13324,Ca3Cr2(GeO4)3,2.0482,0.0
mvc-2214,CaV(PO3)4,1.6351,0.0
mvc-2377,Mg2Ta2SnO8,2.2256,0.0
mvc-3091,MgTiSiO5,2.0501,0.0
mvc-3816,WF5,1.4657,0.0
mvc-7493,ReBiO5,1.7453,0.0
mvc-7825,MgVBiO5,2.1791,0.0
mvc-7986,MoAs2O7,1.8486,0.0
mvc-8165,MgTiNiP2O9,1.8461,0.0
mvc-8257,CaTiNiP2O9,1.8558,0.0
mp-1020107,LiCaAl3N4,2.189,0.0
mp-1037500,BaMg30FeO32,1.8393,0.0
mp-1037593,LiMg30FeO32,1.812,0.0
mp-1039698,NaMg30BiO32,1.8362,0.0
mp-1039846,RbNaMg30O31,1.8054,0.0
mp-1040080,LiMg30BO31,1.7993,0.0
mp-1040170,RbLiMg30O31,1.8044,0.0
mp-1079775,KCrO2,2.0935,0.0
mp-1080812,TmSb(PbO3)2,2.3604,0.0
mp-1100937,Y10Ta4O25,2.1677,0.0
mp-11012,Sr(BS2)2,2.1312,0.0
mp-1101208,VBiO4,2.2451,0.0
mp-1101351,Sr3GeO5,1.9258,0.0
mp-1101663,NaLi15V16O48,1.9902,0.0
mp-1102943,Ba2Cd(BO3)2,1.8897,0.0
mp-1106211,As2O3,1.8366,0.0
mp-1111243,K2LiYI6,1.9823,0.0
mp-1111587,K2TlAsF6,1.6379,0.0
mp-1111664,K2LiSbCl6,1.8019,0.0
mp-1111672,K2LiInCl6,1.7227,0.0
mp-1111910,K2RbMoF6,1.4694,0.0
mp-1112121,Cs2RbSbBr6,1.7595,0.0
mp-1112447,K2ScAgF6,1.5688,0.0
mp-1112657,Cs2NaGdCl6,1.6649,0.0
mp-1112663,Cs2LiYI6,1.9459,0.0
mp-1112676,Cs2LiSbCl6,1.862,0.0
mp-1112792,Cs2KAsBr6,1.8245,0.0
mp-1113792,Rb2CrAgF6,1.6059,0.0
mp-1114385,Rb2AlInCl6,1.7634,0.0
mp-1114428,Rb2LiSbCl6,1.8172,0.0
mp-1114441,Rb2NaGdCl6,1.664,0.0
mp-1114502,Rb3SbBr6,1.758,0.0
mp-1114654,KRb2AsBr6,1.8123,0.0
mp-1114681,Rb2TlAsF6,1.6701,0.0
mp-1142992,Si2SnO6,1.7781,0.0
mp-1157737,ZnFe(SiO3)2,1.862,0.0
mp-1173705,NaCdIn2(PO4)3,1.7711,0.0
mp-1173715,NaCo2H3(SO5)2,1.808,0.0
mp-1176891,Li8Mn3Fe5(BO3)8,1.8489,0.0
mp-1177472,Li4Co(BO3)2,1.7186,0.0
mp-1177734,Li3Cr(PO4)2,1.7305,0.0
mp-1181790,CoH4SeO5,1.7929,0.0
mp-1182595,BaTe2Mo2(HO6)2,2.1002,0.0
mp-1182712,CaH8(BrO6)2,1.6025,0.0
mp-1183920,CsPaO3,2.1634,0.0
mp-1188821,Cs3LaI6,1.8716,0.0
mp-1190160,K2Se2O7,1.582,0.0
mp-1190427,LaSbO4,1.994,0.0
mp-1190804,Ti3H2O7,2.141,0.0
mp-1192761,Cs2HgCl4,1.6551,0.0
mp-1193711,Cs2HgCl4,1.6555,0.0
mp-1194282,K2Ti4O9,2.2044,0.0
mp-1194520,Rb4Al2S5,1.9174,0.0
mp-1194881,Fe3B7IO13,1.8837,0.0
mp-1194970,KAsO3,1.6508,0.0
mp-1195152,Ba3V4ZnO14,1.9813,0.0
mp-1195724,CaMn3Zn(SiO3)5,1.7755,0.0
mp-1195793,BaFePHO5,1.7981,0.0
mp-1195871,VH6SO8,1.6484,0.0
mp-1195891,GaAs(H2O3)2,1.7512,0.0
mp-1196124,BaGe4O9,1.8876,0.0
mp-1196607,NaIn(IO3)4,1.9965,0.0
mp-1196847,Mg5Nb(BO4)3,1.8011,0.0
mp-1197284,B6Pb3O11F2,1.8412,0.0
mp-1197411,CoH20PtC4(NO3)4,1.6246,0.0
mp-1197637,Sm6H44N8O51,1.6204,0.0
mp-1197646,Ba6Te10Br2O25,2.0326,0.0
mp-1197776,FeTe3S3Cl3(OF2)9,1.5331,0.0
mp-1198198,Si4SnH35(C6N)2,1.5181,0.0
mp-1198646,Cs4BaV6O18,1.7946,0.0
mp-1199340,MgBi4(PO6)2,2.1083,0.0
mp-1199399,TiSi7H48(C8O)2,1.5369,0.0
mp-1199443,SnH6C(NCl)3,1.6681,0.0
mp-1199458,Co2BP4H2Pb4ClO18,1.9281,0.0
mp-1199480,KTbH2C2SO9,1.6564,0.0
mp-1199621,K2TeH10O9,1.6254,0.0
mp-1200372,H4CS(NO)2,1.603,0.0
mp-1200476,AgH14C3S3N6ClO,1.7085,0.0
mp-1200969,B3Pb3NO10,1.9369,0.0
mp-1201334,NiH20PdC4(NO3)4,1.6189,0.0
mp-1201615,Gd4BClO7,1.9952,0.0
mp-1201733,Nd6H40N8O49,1.6437,0.0
mp-1201902,LiH2BrO5,1.6356,0.0
mp-1202295,CoH10SeO9,1.6346,0.0
mp-1202675,NdH3(SeO4)3,1.7524,0.0
mp-1203147,Na3Gd(PO4)2,1.6793,0.0
mp-1203413,BaTeMo2O9,2.1434,0.0
mp-1203942,Zn2SiH2O5,1.6847,0.0
mp-1204321,K2CaV4H14O19,1.7598,0.0
mp-1204443,PH18PtC6S3BrF6,1.55,0.0
mp-1204587,Co3P2(H2O3)4,1.6921,0.0
mp-1204726,Ba3GaS4Br,2.2224,0.0
mp-1205028,H15IrBr3N5,1.8711,0.0
mp-1205344,PrSbO4,1.9973,0.0
mp-1207528,Zn7H10(CO8)2,1.8071,0.0
mp-1208608,TaAsO5,1.9848,0.0
mp-1209037,SrCrF5,1.5794,0.0
mp-1209251,RbAl(SeO4)2,1.6481,0.0
mp-1209370,Rb2Ti4O9,2.2055,0.0
mp-1209409,RbNaTi2(PO5)2,1.9462,0.0
mp-1209470,Pr2WO6,2.1453,0.0
mp-1209602,Rb5V3O10,1.7004,0.0
mp-1209627,Rb2MoP2O9,1.6411,0.0
mp-1210032,Pr3Ga5O12,2.0784,0.0
mp-1210498,Nd3Ho2(GaO4)3,2.0467,0.0
mp-1211454,KLu(MoO4)2,2.2387,0.0
mp-1211560,KRbGeO3,1.6601,0.0
mp-1211886,K2NdI5,1.9443,0.0
mp-1212059,Li3Tm(NO3)6,1.5991,0.0
mp-1212122,InCl2,1.7724,0.0
mp-1212518,GdTiClO3,2.2005,0.0
mp-1213217,CsHo(MoO4)2,2.2279,0.0
mp-1213475,Ga2P2H4NO8,1.6438,0.0
mp-1213685,CsEr(MoO4)2,2.2276,0.0
mp-1213715,Cs2Ti4O9,2.2083,0.0
mp-1214004,CaThI6,2.0662,0.0
mp-1214320,BaTi(GeO3)3,1.9015,0.0
mp-1214582,Co2BP3(H3O7)2,1.6742,0.0
mp-1214833,AlBrO,1.6588,0.0
mp-1215058,BaNa2(Ge4O9)2,1.8479,0.0
mp-1215975,YSn2BiO7,2.2869,0.0
mp-1217216,Zn7Cd2(PO4)6,1.8078,0.0
mp-1218131,TaBi(P2O7)2,1.7631,0.0
mp-1218491,SrCaNiWO6,2.1628,0.0
mp-1219584,RbNO3,1.4444,0.0
mp-1219815,Rb5Gd(MoO4)4,1.7344,0.0
mp-1220088,NdHoZr2O7,2.1911,0.0
mp-1220116,NdTaTiO6,2.3533,0.0
mp-1220422,Nd3AlSi5N10O,2.2717,0.0
mp-1220781,NaLi3V4O12,1.9801,0.0
mp-1221035,Na7Cr4P9O32,1.7283,0.0
mp-1221075,NaCaMgFe(SiO3)4,1.7828,0.0
mp-1221356,MnNiP2O7,1.7495,0.0
mp-1221374,Na2MoAs2O9,1.7912,0.0
mp-1222209,Mg4FeO5,1.8715,0.0
mp-1222711,Li2GeTeO6,1.8757,0.0
mp-1222800,LaGd(ClO)2,2.0983,0.0
mp-1223394,KTaTiO5,2.0482,0.0
mp-1223587,KBaGd(MoO4)3,1.9604,0.0
mp-1223991,Ho2VPO8,1.9396,0.0
mp-12245,Rb3TiF7,1.4937,0.0
mp-1225084,K2Sc2Mo(PO6)2,1.7649,0.0
mp-1226215,Cs2Hf(WO4)3,2.227,0.0
mp-1226269,Cs4Fe(MoO4)3,1.7505,0.0
mp-1227081,CaThV2O8,2.0378,0.0
mp-1227165,Ca4Ti3Si4SnO20,2.0181,0.0
mp-1227316,BeZnS2,2.3732,0.0
mp-1227716,Ca3Ga2(Ge2O7)2,1.9124,0.0
mp-1227737,Ca2ZrTi(GeO5)2,2.07,0.0
mp-1227921,Ca3ScFe(SiO4)3,1.9441,0.0
mp-1227961,Ca3Hf2AlFeSiO12,1.9629,0.0
mp-1228083,BaLaInO4,2.1042,0.0
mp-1228173,Ba4CaZr5O15,2.2106,0.0
mp-1228688,BaSrGd4O8,2.1217,0.0
mp-1228740,Ba(AlSe2)2,2.3222,0.0
mp-1228877,Ba(GaO2)2,1.8996,0.0
mp-1228941,AlSi3AgO8,1.6715,0.0
mp-1229078,Al2Fe(PO4)3,1.5625,0.0
mp-1238815,B4C,2.6532,0.0
mp-1260096,LiFeSiO4,1.7958,0.0
mp-1263520,ZnSi2SnO6,1.9551,0.0
mp-1266318,LiFe(SiO3)2,1.708,0.0
mp-1266335,TiZnSiO5,2.0496,0.0
mp-1272755,Li2FeO2,1.9858,0.0
mp-1310374,MnSiO3,1.7968,0.0
mp-13810,Na2TiZn2SiO7,1.9113,0.0
mp-13979,Ca2Nb2O7,2.2602,0.0
mp-14142,TiZnO3,2.3778,0.0
mp-14260,ZnAg(PO3)3,1.7264,0.0
mp-14469,KHg(PO3)3,1.723,0.0
mp-1518454,BaSrDyNbO6,2.1983,0.0
mp-1518812,NaSrNdWO6,2.0683,0.0
mp-1519152,BaSrYNbO6,2.194,0.0
mp-1519309,BaSrPrNbO6,2.1757,0.0
mp-1519664,BaNaLaWO6,2.1067,0.0
mp-1519686,BaCaNdNbO6,2.1835,0.0
mp-1521789,BaSrLaNbO6,2.1786,0.0
mp-1567455,Li2Co(CO3)2,1.7653,0.0
mp-1648753,ZnCoP2O7,1.7535,0.0
mp-16771,MgSe2O5,1.8828,0.0
mp-17107,SrCoP2O7,1.7035,0.0
mp-17360,Ni2Te3O8,2.4405,0.0
mp-17785,KNa2GaO3,1.7427,0.0
mp-17911,Ba2ZnO3,2.0476,0.0
mp-18041,SmTl(WO4)2,2.2826,0.0
mp-18084,BaTb2ZnO5,2.1413,0.0
mp-18212,Na2CoP2O7,1.6936,0.0
mp-18634,CdSO3,1.8141,0.0
mp-18812,NdVO4,2.0502,0.0
mp-18897,NaVTeO5,2.1014,0.0
mp-18964,K3NaCr2O8,1.668,0.0
mp-18975,Na2SrV4O12,1.894,0.0
mp-19075,K2SrV4O12,1.851,0.0
mp-19169,PrVO4,2.0469,0.0
mp-19323,SmVO4,2.0612,0.0
mp-19367,NaCr(SiO3)2,1.8308,0.0
mp-19373,LiVO3,2.0011,0.0
mp-19470,Na4Ni7(PO4)6,1.6826,0.0
mp-19511,Li5FeO4,2.0569,0.0
mp-20564,V2Pb3O8,2.3008,0.0
mp-20794,Sr2NiWO6,2.1799,0.0
mp-21322,V2Pb3O8,2.4019,0.0
mp-21650,Li2NiGe3O8,1.9136,0.0
mp-22198,Nb2NiO6,2.415,0.0
mp-22330,TlVO3,2.1563,0.0
mp-23356,Bi4B2O9,2.2855,0.0
mp-23404,TlBrO4,1.8386,0.0
mp-23452,Sn3BrF5,2.0475,0.0
mp-23457,PBr2N,1.7246,0.0
mp-23539,KSn2Cl5,1.9331,0.0
mp-23752,Cs2MgH4,1.8577,0.0
mp-24058,AgBH2OF4,1.5223,0.0
mp-24340,K3GeH3S3O2,1.7613,0.0
mp-24350,K2CoH8(CO5)2,1.5636,0.0
mp-24383,Mg(H2N)2,1.6405,0.0
mp-25422,LiVPO4,1.7941,0.0
mp-25837,Li3Cr2(PO4)3,1.9117,0.0
mp-26017,LiCoPO4,1.6801,0.0
mp-26045,Li3Cr2(PO4)3,1.8472,0.0
mp-26605,Li3Cr2(PO4)3,1.8438,0.0
mp-26971,Li3Cr2(PO4)3,1.9012,0.0
mp-26991,LiCo(PO3)3,1.7165,0.0
mp-27085,LiMn4(PO4)3,1.7249,0.0
mp-27311,LaCO,2.3662,0.0
mp-27358,Se2O5,1.8417,0.0
mp-27674,K5As3O10,1.6122,0.0
mp-28077,PbBr2,2.3306,0.0
mp-28091,In2(TeO3)3,2.2081,0.0
mp-28277,K2PrI5,1.9572,0.0
mp-28280,K5V3O10,1.6939,0.0
mp-29179,SnCl2,2.0953,0.0
mp-29197,La3Br6N,2.0811,0.0
mp-2921,Gd3Ga5O12,2.0703,0.0
mp-30958,Ca(BS2)2,2.6151,0.0
mp-30977,B5H6Br,1.6493,0.0
mp-3153,Na4Ge9O20,1.8127,0.0
mp-3211,Nd2SO2,2.2741,0.0
mp-4066,KGaO2,1.7621,0.0
mp-43094,Ca3Ti2AlSi3O14F,1.9421,0.0
mp-504262,LiCo(PO3)3,1.6805,0.0
mp-505066,NaFeF3,1.5032,0.0
mp-5274,ThTi2O6,2.3592,0.0
mp-530137,Al2NiO4,1.8972,0.0
mp-532803,YAl3(Si5N8)3,2.121,0.0
mp-540624,NiH4(IO4)2,1.8332,0.0
mp-540675,SeCl4,1.8703,0.0
mp-540729,Cs2KCoF6,1.5814,0.0
mp-541867,CsRe3(O3F5)2,1.563,0.0
mp-541956,CsTiAsO5,2.1034,0.0
mp-542210,K2MoP2O9,1.6412,0.0
mp-542671,K2Mo(I2O7)2,1.9467,0.0
mp-542782,H8C3(NO)3,1.537,0.0
mp-543039,TePbO3,2.2328,0.0
mp-550685,Ba2CaTeO6,2.0155,0.0
mp-554016,K4Ti2PO4F9,1.5487,0.0
mp-554193,NaGa(TeO3)2,2.1374,0.0
mp-554605,Rb2SbCl3F2,1.6815,0.0
mp-554807,Er10W2O21,2.1166,0.0
mp-555236,Tm2Te5O13,2.157,0.0
mp-555325,RbNaMo3O10,2.0271,0.0
mp-555338,BaMo2(PO6)2,1.8867,0.0
mp-555490,KRe2O4F7,1.5581,0.0
mp-555665,NaVO3,2.0014,0.0
mp-555851,Na2Cd3(P2O7)2,1.7279,0.0
mp-556051,Rb2GeO3,1.6802,0.0
mp-556136,KMoIO6,1.9443,0.0
mp-556551,GdSeClO3,1.8474,0.0
mp-556623,K2TiOF4,1.6265,0.0
mp-556630,RbAlAs2O7,1.7626,0.0
mp-556637,Ba6Na2Nb2P2O17,1.9534,0.0
mp-557028,Sr2LaTa3O11,2.1419,0.0
mp-557829,Lu2Te5O13,2.1707,0.0
mp-558136,Te4W(OF4)5,1.4904,0.0
mp-558143,Pr4S3NCl3,2.4362,0.0
mp-558298,Zn3TeAs2Pb3O14,2.1242,0.0
mp-558396,Rb2Te(H6O5)2,1.6019,0.0
mp-559097,NiAs2S6(OF)12,1.5288,0.0
mp-559276,AlBPbO4,2.0141,0.0
mp-559786,NaAs4BrO6,1.9528,0.0
mp-5598,Sm2SO2,2.2626,0.0
mp-559825,Zr(MoO4)2,2.2213,0.0
mp-559837,Bi2Te2WO10,2.3957,0.0
mp-560060,NdSn2P10Cl37O12,1.5843,0.0
mp-561307,DySCl,2.235,0.0
mp-561778,CsLiCrO4,1.6886,0.0
mp-561799,Yb(GaS2)2,2.506,0.0
mp-5618,Mg2As2O7,1.7812,0.0
mp-569810,Sr2BIN2,1.9789,0.0
mp-571260,AlInI4,1.9986,0.0
mp-573051,ReO3F,1.8388,0.0
mp-600174,H4Pb(CO3)2,1.6753,0.0
mp-603414,Rb2TeH6SeO10,1.6157,0.0
mp-6169,Ba3Ta6(Si2O13)2,2.053,0.0
mp-619071,PbCl2,2.1815,0.0
mp-6250,BaTm2ZnO5,2.1093,0.0
mp-625957,Ta2H4O7,1.9375,0.0
mp-6268,KTiPO5,1.9226,0.0
mp-6394,RbTiAsO5,2.0672,0.0
mp-641415,PbWO4,2.4318,0.0
mp-642792,BaBi2(MoO4)4,2.2213,0.0
mp-644307,Ca(H2N)2,1.8265,0.0
mp-645291,As3Pb5ClO12,2.1034,0.0
mp-648992,Na6Mo10O33,2.0838,0.0
mp-651434,K2Mn2(MoO4)3,1.9001,0.0
mp-6539,RbTiPO5,1.932,0.0
mp-6643,BaDy2ZnO5,2.1568,0.0
mp-675069,LiNbO3,2.3383,0.0
mp-675416,Sr4Nb2O9,2.121,0.0
mp-676191,Sc11Nb3O24,2.3298,0.0
mp-6764,BaSi2(NO)2,1.9679,0.0
mp-680226,Ba(GaO2)2,1.8807,0.0
mp-680384,Sr10Ga6O19,1.9037,0.0
mp-684817,K2LiTa6(PO8)3,2.0444,0.0
mp-684827,CsNbNi(OF2)2,1.7701,0.0
mp-684983,Ba3LaIn(WO6)2,2.2578,0.0
mp-686057,LiNbO3,2.3417,0.0
mp-694891,KRb2Mo(OF)3,1.5944,0.0
mp-697726,Li2CoP2O7,1.718,0.0
mp-697945,K2CdH4(SeO5)2,1.6491,0.0
mp-699908,Mn3(PO4)2,1.7853,0.0
mp-705069,LiMnPO4,1.7497,0.0
mp-706235,NaCa2V3Zn2O12,2.079,0.0
mp-720287,Na3AsH22S2O13,1.5269,0.0
mp-733604,Ba2Mg3H10,2.1301,0.0
mp-733853,K2HI2ClO6,1.7477,0.0
mp-735514,MnH18C4N8(ClO)4,1.6443,0.0
mp-735519,KHoCoSi2O7,1.8099,0.0
mp-746364,CrH12Pd(NO)4,1.8867,0.0
mp-752399,Ca2WO5,2.1195,0.0
mp-752453,Sm2TiO5,2.2443,0.0
mp-752459,Gd5Y3O12,2.0746,0.0
mp-752501,LiSiBiO4,1.9609,0.0
mp-752913,Li2FeSiO4,1.7891,0.0
mp-753190,Li2P2WO8,1.7671,0.0
mp-753358,CoRe2(H2O3)4,1.6418,0.0
mp-753684,LiFe(SiO3)2,1.6668,0.0
mp-753824,Li4CrF6,1.4869,0.0
mp-753856,HfFeO3,2.2394,0.0
mp-753911,GdAsO4,2.0203,0.0
mp-754079,GdAsO4,1.9838,0.0
mp-754247,Li4Cr3GaO8,2.0974,0.0
mp-754284,LiAlNiO3,1.8537,0.0
mp-754408,Ba2SrI6,2.0611,0.0
mp-754657,HfMnO3,2.2166,0.0
mp-754730,SrCaI4,1.8273,0.0
mp-754791,Li3Mn2Fe(BO3)3,1.795,0.0
mp-755129,Li2MnFe(BO3)2,1.8508,0.0
mp-755271,LiNiBO3,1.8155,0.0
mp-755319,Li2MnFe(BO3)2,1.8456,0.0
mp-755376,Er2TeO6,1.9782,0.0
mp-755420,SrSm2O4,2.0656,0.0
mp-755524,Li2AlFeO4,1.8683,0.0
mp-755650,Gd3YO6,2.1146,0.0
mp-755804,Lu6TeO12,2.0123,0.0
mp-755967,Li4Mn3Fe(BO3)4,1.8385,0.0
mp-756268,Li2FeNi(PO4)2,1.7871,0.0
mp-756437,SrLaBr5,1.8216,0.0
mp-756599,La2ZnO4,2.0415,0.0
mp-756654,SbOF,2.1048,0.0
mp-756970,Al2(SeO4)3,1.7394,0.0
mp-757294,Li2Fe3Si3O10,1.8194,0.0
mp-757557,Li5VP3O11,1.639,0.0
mp-757670,Li4Mn2Si3O10,1.7039,0.0
mp-757682,LiNiPO4,1.7091,0.0
mp-757874,LiSiBiO4,2.0354,0.0
mp-758091,LiVF4,1.5601,0.0
mp-758257,LiFeSiO4,1.8137,0.0
mp-758386,Li4V(PO3)6,1.6641,0.0
mp-758436,LiFeSiO4,1.8027,0.0
mp-758448,Li5NiO3F,1.9373,0.0
mp-758465,Li2FeSiO4,1.7923,0.0
mp-758506,LiFeSiO4,1.8361,0.0
mp-758603,LiFeSiO4,1.8114,0.0
mp-758862,LiFeSiO4,1.8095,0.0
mp-758923,SbAsAuF9,1.5512,0.0
mp-759092,LiFePO4,1.6703,0.0
mp-759206,LiMn10(PO4)7,1.8567,0.0
mp-759272,Li5Cr3NiO8,2.1712,0.0
mp-759285,Li4Fe7(OF7)2,1.5975,0.0
mp-759313,LiFe4(PO4)3,1.7711,0.0
mp-759322,Li2Nb4ZnO12,2.3635,0.0
mp-759550,Li3Sb3(PO4)4,1.7801,0.0
mp-759651,ScH6Br3N2,1.766,0.0
mp-759707,Sb4O5F2,2.0652,0.0
mp-759738,LiFeSiO4,1.7865,0.0
mp-759883,BiOF,2.2269,0.0
mp-760009,Li5VF8,1.4741,0.0
mp-760092,SbOF,1.8401,0.0
mp-760189,LiVOF4,1.6279,0.0
mp-760230,Bi5O4F7,2.143,0.0
mp-760231,LiSn2(PO4)3,1.7306,0.0
