material_id,formula,bandgap_pred_n0,bandgap_target
wbm-3-16961,Y2 Ga8 Co2,0.0005,0.0
mp-755984,Na12 Mn4 O12,0.9559,1.2645
wbm-2-13853,Cu4 Br4,1.9723,1.9
wbm-3-43349,Sm7 In3 N2,0.0006,0.0
wbm-3-1957,K3 Al3 P2,0.0005,0.0
wbm-3-1410,Yb4 Al4 Tl2,0.0006,0.0
wbm-3-12203,Ti6 Si2 C2,0.0006,0.0
mp-567929,Al13 Os4,0.0005,0.0
mp-572707,Se4 S16 N12 Cl20,1.851,2.3368
wbm-3-76875,Nd2 Tl1 Zn2,0.0006,0.0
wbm-3-18188,Lu2 Cr4 In2,0.0005,0.0
mp-1184347,Eu1 Mg1 Tl2,0.0006,0.0
wbm-3-26991,U6 Fe1 Sn2,0.0006,0.0
wbm-2-3622,Sm2 Al1 Zn2,0.0006,0.0
wbm-2-7839,Cd2 In4 C2,0.0005,0.0
wbm-3-31967,In6 Sn2 H4,0.0005,0.0
wbm-3-62050,La6 Sb2 Rh1,0.0005,0.0
wbm-2-47556,Mn4 In4 Si4,0.0006,0.26
mp-1224902,Gd2 Er2 Al12,0.0006,0.0
wbm-3-39791,Mg1 Sc2 Pb1,0.0006,0.0
wbm-3-7658,Sm3 B2 Au2 N3,0.0005,0.0
mp-1228222,Ba4 In2 O7,0.8648,0.0
wbm-1-28769,Mg1 Ti2 Re1,0.0006,0.0
mp-1521165,Sr1 Ca1 Y1 Bi1 O6,2.0878,2.0749
mp-1645230,Li8 Ti2 Co10 O24,0.0005,0.6272
mp-1100380,Ca2 Sn8 S18,0.9066,0.0
mp-1221608,Mo6 Pb1 Se4 S4,0.0005,0.0
mp-755959,Na4 Li4 O4,1.5614,1.5996
wbm-3-37039,K2 Li1 Eu1,0.0006,0.0
mp-982777,Tm4 B16 Os4,0.0005,0.0
wbm-4-21673,Yb2 Mn1 Ru2,0.0005,0.0
wbm-2-40745,Th3 Sn7 Rh2,0.0006,0.0
mp-1176324,Li9 Mn2 Co5 O16,0.9783,0.0
wbm-4-1024,Eu3 Al3 Si2 Os1,0.0006,0.0
mp-865380,Tm2 Pd1 Pt1,0.0005,0.0
wbm-1-56904,Sr1 Sn2 Te4,0.6863,0.0
mp-26695,Li8 Cu4 P4 O16,0.0006,1.7827
wbm-3-13262,Ca4 Ge4 Pd4,0.0005,0.0
wbm-1-25238,Li2 Ge8 Rh2,0.0006,0.0
wbm-4-5180,La2 C1 I1,0.0006,0.0
wbm-1-36809,Cu2 Pb2 O4,0.0006,0.0
wbm-2-44031,Sc4 Tl5 Co2,0.0005,0.0
wbm-4-8937,Cs1 Bi2 Pt2,0.0005,0.0
mp-1246551,Mg2 V2 W2 S8,0.0006,0.0
mp-676260,Ag9 Te4 Br3,0.2331,0.0
mp-15642,Sr4 Mg4 Si4,0.0005,0.0713
wbm-2-26050,Sr4 Mg2 Ga4,0.0006,0.0
wbm-3-45041,Gd3 Ga1 N1,0.0006,0.0
wbm-1-17639,Sr4 Fe4 Ge4,0.0005,0.0
wbm-2-45115,Ce1 Te1 Se4,0.3543,0.74
wbm-2-29000,Lu2 Pd2 N6,0.0006,0.0
wbm-1-56106,La2 Sn4 Au2,0.0006,0.0
wbm-3-24310,Ce2 Ga2 Fe4,0.0006,0.0
wbm-1-47940,Ce4 Rh4,0.0006,0.0
mp-35138,Tl8 Te6 Mo2,0.3711,0.0
wbm-1-12134,Tm6 Co2,0.0006,0.0
mp-1111191,Na1 Li2 Mn1 F6,0.0007,0.0
mp-684828,Na3 Ce3 H6 S6 O27,0.2793,0.3349
wbm-3-5558,Tb6 Al2,0.0006,0.0
wbm-4-6112,Dy1 Cd2 Bi1,0.0005,0.0
wbm-1-34045,Nb2 In6,0.0007,0.0
mp-760237,Na1 V5 O8,0.8998,0.0
mp-774414,Ti3 Mn1 P6 O24,0.8123,0.0
wbm-3-59631,Th3 In3 Pd2,0.0006,0.0
mp-22084,Zr1 Mn6 Ge6,0.0005,0.0
mp-1096452,Nb1 V1 Mo2,0.0005,0.0
wbm-3-16014,Dy2 Co4 Sn2,0.0006,0.0
wbm-4-19104,Mg2 Ta1 Sb2,0.0006,0.0
wbm-1-33704,Na1 Sn4,0.0005,0.0
wbm-3-67490,Ce1 Pb1 Se2,0.0005,0.0
wbm-1-57482,Th3 Te2,0.0005,0.0
wbm-4-35072,Sc3 Fe3 Co1 Si2,0.0006,0.0
wbm-4-38089,Tm1 Pu1 Ir2,0.0006,0.0
wbm-2-44153,Sc2 Co4 Sb2,0.0005,0.0
wbm-3-63892,Tl1 Zn1 S2,0.0006,0.0
wbm-3-4630,Lu2 Mn2 Al1,0.0005,0.0
mp-10054,Zr1 As1,0.0006,0.0
mp-25394,Li8 Mn4 P4 C4 O28,0.9372,0.8735
wbm-3-72952,Pu4 Sn2 Au4,0.0006,0.0
wbm-2-41153,Gd2 Pd1 Rh1,0.0005,0.0
wbm-3-54812,Cs1 Si1 Cl1 O6,1.9173,1.67
wbm-1-32016,La3 Tl1 N1,0.0006,0.0
mp-775936,Na6 Li2 Cu2 P2 C2 O14,0.0006,1.5766
wbm-4-2620,Pu4 Al4 Ru4,0.0006,0.0
wbm-2-48396,Y4 Si4 Pd4,0.0005,0.0
wbm-4-7968,Pr2 Co1 Pt1,0.0005,0.0
wbm-2-31357,Pr1 Cu3 Ni2,0.0006,0.0
wbm-3-16950,La2 Ga8 Co2,0.0005,0.0
wbm-1-26696,Li1 Yb2 Au1,0.0005,0.0
wbm-1-52422,Ir1 Pd1 Se2,0.0005,0.0
wbm-3-59553,Cs2 Pr4 Pd4,0.0005,0.0
wbm-3-48889,Er3 Ni3 Pb3,0.0006,0.0
wbm-5-22885,Zn1 Ga5 Pt1,0.0005,0.0
wbm-5-11193,Li1 Mg1 P2 Pd2,0.0006,0.0
wbm-2-26659,Th3 Mg1 Ru2,0.0005,0.0
mp-1181954,Ca2 Zn4 O16,0.0007,0.0
wbm-3-22373,Np1 Cd1 F6,0.0006,0.0
mp-772838,Er2 Re6 O24,3.0857,3.8063
wbm-4-18335,Li1 Cd1 Ge1 Ir1,0.0005,0.0
mp-35264,Pr5 Ag1 Se8,1.2839,1.5589
wbm-2-22561,Hf1 In5 Ir1,0.0006,0.0
wbm-3-6969,Yb2 Y2 As2,0.0006,0.0
wbm-4-26934,Sr2 Mg1 Pd1 O6,0.0006,0.0
wbm-3-74631,Ti6 Sn2 Ru1,0.0007,0.0
wbm-3-7281,Nb1 Cu2 B2,0.0005,0.0
wbm-3-24060,Hf2 Se2 F2,0.0006,0.0
mp-1112962,Cs3 Y1 I6,3.568,3.3601
wbm-3-61418,Nd4 Sn2 Rh4,0.0006,0.0
wbm-2-43296,La2 S1 Cl2,0.0006,0.0
wbm-1-16941,La4 Fe4 Pb2,0.0006,0.0
wbm-2-14480,Pu2 Cu2 Pb2 Se6,0.0006,0.0
wbm-3-47138,Nb1 Rh7,0.0006,0.0
wbm-1-48225,Np3 In3 Ru2,0.0006,0.0
wbm-5-20052,Si2 Ag2 Bi4,0.0006,0.0
wbm-2-48597,Ce2 Sn4 Ir2,0.0006,0.0
wbm-1-17502,La2 Fe2 Cu4,0.0005,0.0
wbm-5-7526,Tb2 Fe2 Ni1,0.0006,0.0
wbm-3-51258,Ho2 Pd2 O6,0.0006,0.0
wbm-1-32204,Cd1 Pd3 N1,0.0006,0.0
wbm-3-70663,Tb2 Si1 Cl2,0.0005,0.0
mp-1185983,Mg1 Ta3,0.0006,0.0
wbm-3-58457,Cr4 P4 Os4,0.0005,0.0
wbm-1-42612,Na1 Pb3 S2 O6,0.0007,0.0
wbm-1-4804,U1 Al2 B1 Ru2,0.0006,0.0
wbm-1-6135,Ba2 Br4,4.7018,4.49
wbm-2-46113,Sr2 Si4 Au2,0.0006,0.0
wbm-3-37126,Li1 Nb1 Te2,0.0006,0.03
mp-1183371,Ba6 Pm2,0.0006,0.0
wbm-3-17682,Y2 Co2 Se4,0.0005,0.0
wbm-2-6421,Nd1 In2 B1 Ru2,0.0005,0.0
wbm-1-22277,La3 In3 Ir3,0.0005,0.0
mp-559594,La4 Ga4 Se8 O4,1.2859,1.8513
mp-1209309,Pr2 Al20 Os4,0.0006,0.0
wbm-1-12769,Hf1 Cr1 Rh2,0.0006,0.0
mp-976892,Na2 Te6 Mo6,0.0005,0.1027
mp-1226906,Ce2 Fe3 Rh1,0.0006,0.0
wbm-2-30777,Na1 Tl1 Rh2,0.0005,0.0
mp-1096820,Al1 Ag1 S2,1.1346,1.7173
wbm-2-8752,Ca4 As8,0.9507,0.05
wbm-5-11131,Li1 Ce1 Fe2 As2,0.0006,0.0
mp-776215,Li8 Ti12 Nb4 O32,0.0006,0.0
wbm-1-19833,La4 Ge4 Ir4,0.0005,0.0
wbm-4-19235,Ho1 Mg3 Ni2,0.0006,0.0
mp-649334,Fe4 S4 Cl28,0.0006,1.3815
mp-550893,Hf1 O2,4.0959,3.912
mp-1283235,Cr4 Ni2 O8,0.0003,2.7742
mp-697672,Ce4 Ge6 O18,1.1522,0.0
wbm-3-5317,Yb4 Al2 Si4,0.0006,0.0
mp-674149,Ru4 Pb4 O13,0.0006,0.0
wbm-1-50982,Hf5 Sb4,0.0006,0.0
mp-1207728,Y10 Ge4 Sb4,0.0005,0.0
mp-1112507,Cs2 Rb1 Y1 I6,3.4147,3.3303
mp-3106,Np1 Si2 Ru2,0.0006,0.0
wbm-3-32939,Lu1 Zn2 Fe1 H8,0.0005,0.0
mp-2597,In1 Te1,0.0006,0.0
wbm-1-11218,Y1 Ta1 Co2,0.0005,0.0
wbm-1-59580,V4 Sn8,0.0005,0.0
mp-27902,Bi6 Se6,0.0006,0.0
mp-1187961,Yb3 Pm1,0.0006,0.0
wbm-3-55500,Pr2 Zn1 Pt1 O6,1.8702,1.79
wbm-1-24051,Li2 Si1 Au1,0.0005,0.0
mp-1190044,Tm4 Ge6 Os7,0.0006,0.0
mp-1224241,Hf1 V2 N3,0.0005,0.0
wbm-1-42044,Ba1 Bi2 O6,1.114,1.25
mp-865130,Hf2 Mo1 Rh1,0.0006,0.0
wbm-4-32543,Yb2 Tb2 Cu2 S6,1.1518,1.23
wbm-5-2053,Er1 As1 Pd5,0.0006,0.0
wbm-4-38363,V2 Ge2 Rh4,0.0006,0.0
wbm-3-23670,Ce1 V1 F6,0.4305,0.08
wbm-3-297,Th2 In4 Ag2,0.0005,0.0
wbm-1-47040,Lu2 Pd1,0.0005,0.0
wbm-3-7203,Tb2 Co4 B4,0.0006,0.0
mp-1222365,Lu2 Ga3 Cu1,0.0006,0.0
wbm-3-71704,Fe5 Si1 P1,0.0006,0.0
mp-1520629,Sr2 Tb1 Bi1 O6,2.0506,2.0184
wbm-3-27553,La1 Ga2 Au3,0.0006,0.0
wbm-2-33887,Ba2 Bi2 O6,0.8643,1.35
mp-27884,Ti12 Fe12 O4,0.0006,0.0
wbm-3-50192,Rb2 Pt1 Br4 O2,0.7524,0.56
wbm-3-45690,Na2 Tb1 Al1,0.0006,0.0
mp-1079839,Ba2 Gd1 Mo1 O6,0.9621,0.9385
wbm-1-36683,Cr6 O4,0.0006,0.0
mp-1218836,Sr2 Eu2 Tl1 Ni2 O9,0.0006,0.0
mp-28675,Ba2 Nb15 O32,0.0006,0.0
mp-1191891,K4 Zn4 Cl12 O4,-0.0,0.9848
wbm-2-16600,Sm2 Pb1 F8,5.1525,5.1
mp-979234,Sm6 Y2,0.0007,0.0
wbm-4-1293,Ce4 Al6 Zn2,0.0006,0.0
mp-560990,Ca6 Fe4 Se12 O36,2.339,2.0235
mp-555433,Na4 Yb4 C4 O12 F8,2.4546,0.6948
mp-1206815,Pr3 Al3 Cu3,0.0005,0.0
wbm-4-9280,Np2 Tl1 Cu2,0.0006,0.0
wbm-4-36089,Pr2 Si2 Au4,0.0006,0.0
wbm-1-26559,Sr2 Li1 Os1,0.0005,0.0
wbm-3-4119,Eu2 Al1 Au2,0.0005,0.0
mp-1224644,Gd1 Ho1 Al6,0.0005,0.0
wbm-2-40515,Rb1 Gd1 Te2,0.8017,0.73
mp-1179785,Rb3 Ga1 P6 H6 O18,4.0013,0.4841
wbm-1-52950,Bi1 Se1 Br1,1.3236,1.42
wbm-1-52806,In2 Hg1 Se4,0.8363,0.53
wbm-2-16614,Al4 F4,2.1967,0.0
wbm-1-58748,Ce1 Ti1 Te4,0.0006,0.19
mp-1078992,Th3 Pt5,0.0005,0.0
wbm-5-4758,Nb1 Co1 Ge1,0.0005,1.22
wbm-5-17336,Th4 Pt4,0.0005,0.18
wbm-3-61455,Th2 Tl2 Rh4,0.0006,0.0
mp-1219588,Rb2 Mg2 Co2 F12,1.9433,1.9239
wbm-3-24726,Ba3 Fe2 Sn4,0.0005,0.0
mp-541611,La4 Ru6 O19,1.0217,0.0
wbm-1-49045,K1 Sr1 S2,0.0007,0.0
mp-997041,Na2 Cu2 O4,0.3339,0.4826
wbm-1-38914,K4 Hf2 O6,3.8532,3.44
mp-1217804,Ta22 Al8,0.0006,0.0
wbm-5-9744,Tb2 Ge2,0.0006,0.0
wbm-4-24804,Ta6 Ni1 Sn2,0.0006,0.0
mp-758498,Li4 Cu2 Si2 O8,0.4235,0.0
wbm-3-30659,Pr3 Ge4 Rh4,0.0005,0.0
mp-1225369,Dy1 V2 Co10,0.0006,0.0
wbm-2-46320,Lu2 Co2 Si6,0.0006,0.0
wbm-3-75300,Tm2 Os1,0.0005,0.0
mp-1188539,Sr6 Tl10,0.0006,0.0
wbm-3-75367,Tm1 Ta1 Pt2,0.0005,0.0
wbm-3-9803,V2 Ni6 B1,0.0006,0.0
wbm-4-6202,Pr1 Cd3 Pt2,0.0006,0.0
wbm-1-23460,Cs1 Li2 Au1,-0.0033,0.0
wbm-2-33705,Pu2 O4,0.0006,0.0
wbm-5-4621,Co8 Sn1,0.0006,0.0
mp-1196936,Pb8 N4 Cl20,-0.0289,0.0
wbm-5-7662,La1 Y1 Fe2,0.0005,0.0
wbm-2-49293,Sr4 In8,0.0005,0.0
mp-1100431,Sr1 Br1 Cl1,5.3783,3.0986
wbm-1-54206,Si6 Se2,0.0006,0.0
wbm-3-64991,Cr2 S8 I2,0.0005,0.0
wbm-1-36065,Sr4 In4 Ni4,0.0005,0.0
mp-1187914,Yb1 Bi3,0.0006,0.0
mp-27647,Au4 Cl12,1.7178,1.3933
wbm-3-54274,Ba2 Tb1 Mo1 O6,0.931,0.96
wbm-2-13714,Cs3 Cu7,0.0006,0.0
mp-1216095,Y2 Mn3 Fe1,0.0006,0.0
mp-583184,Tl12 Ag12 As8 S24,1.6423,1.551
wbm-3-26437,Sm2 In8 Fe2,0.0006,0.0
mp-1077470,Ca2 Ni2 Ge2,0.0005,0.0
wbm-4-40241,Pr1 Zr1 Pb2,0.0006,0.0
wbm-1-35934,Sm1 Ni1 Sb1,0.0005,0.38
wbm-3-9157,Nd1 Ga2 Fe2 B1,0.0006,0.0
wbm-2-8882,Cs2 Ca1 Ac1,0.0008,0.0
mp-22259,Yb4 Ru4 O14,0.0005,0.0
wbm-5-20825,Sm3 Tl3 Os2,0.0005,0.0
wbm-5-10125,Y3 In1 H1,0.0006,0.0
wbm-1-3869,Zr4 As4,0.0006,0.0
mp-1245513,Fe16 Te12 N8,0.0005,0.0
wbm-4-26036,Ba2 Ir1 Pt1 O6,0.0006,0.0
wbm-5-18415,Tm3 Ru1 Pt2,0.0005,0.0
mp-1219361,Sm1 Fe10 Re2,0.0006,0.0
wbm-4-37871,Nd2 Ti2 Bi2,0.0006,0.0
wbm-3-61334,Gd1 Sn2 Rh2,0.0006,0.0
mp-1209416,Rb12 Er4 Cl24,5.0931,4.9926
mp-1079654,Sm2 Mn1 Ga6,0.0005,0.0
wbm-4-10060,Dy1 Np1 Pb2,0.0006,0.0
mp-1518085,Na2 Eu1 Mn1 O6,0.0006,0.0
wbm-3-21606,Y2 Cu2 Bi2,0.0006,0.0
mp-560551,K4 V5 Cu1 Cl1 O15,0.0007,0.2677
wbm-2-2750,Np2 Al2 Ge2,0.0006,0.0
wbm-1-656,Y6 Al2 Fe1,0.0006,0.0
mp-1227392,Ca2 Bi7,0.0006,0.0
wbm-1-38534,Ba2 Cu2 O6,0.0006,0.0
wbm-3-65785,Cs2 Ce2 Sb2,0.0006,0.0
mp-1226679,Ce1 Zr3 Mn8,0.0006,0.0
wbm-3-70098,Si4 Rh3,0.0006,0.0
mp-1111172,K3 Mo1 Br6,1.5735,1.5845
wbm-1-22200,Gd4 In2 Pt4,0.0005,0.0
wbm-4-13064,Yb1 Ga2 Rh1,0.0005,0.0
wbm-3-7479,Zr3 Co2 B2 N3,0.0005,0.0
wbm-1-7838,Sc1 Ni3 C1,0.0006,0.0
wbm-3-57258,Fe2 Bi2 S2 O2,0.0005,0.0
mp-1299651,Li2 Mn6 O8,0.0021,0.5013
wbm-2-28686,Sr2 Sn2 N4,0.8172,1.11
wbm-3-56458,Cs1 Zr1 P2 O8,0.0006,0.0
wbm-4-33857,Sc1 Cu3 Pt2,0.0006,0.0
wbm-1-33325,Na2 Mg2 P2,1.6419,1.58
mp-3776,Er2 Mo2 C3,0.0006,0.0
mp-769915,La16 Ga8 O36,3.7424,3.8849
wbm-2-26270,Lu3 Mg1 Pt2,0.0005,0.0
wbm-2-1394,La4 Mn2 Al6,0.0006,0.0
wbm-3-51396,Nd2 Sc2 O6,3.9102,3.78
wbm-1-23187,K2 Te6 Pt4,0.6866,0.48
mp-1215699,Yb3 Se4,0.6192,0.0
mp-1184290,Eu1 Mg1 Cd2,0.0005,0.0
wbm-1-58145,Ti4 Te4 Br12,0.4525,0.64
mp-1196784,Zn12 As8 O24,2.8614,3.5015
wbm-1-15865,K1 Tl2 In1 F6,4.8389,4.67
mp-1221009,Na1 Pr3 Mn4 O12,0.0006,0.0
wbm-1-36353,Gd2 Ag2 O4,0.939,0.0
wbm-5-21010,Sn2 Pb2 Au2,0.0006,0.0
mp-1157184,Ca4 Si16 Ni4 O40,3.3703,3.3088
wbm-3-75815,Sm1 V1 In2,0.0005,0.0
wbm-3-49053,Th2 Ga2 Ni2,0.0006,0.0
wbm-3-9451,Pr1 Ga2 Ni2 B1,0.0006,0.0
wbm-1-57943,Ti2 V1 Ga1,0.0006,0.0
wbm-1-48989,Ir1 S2,0.0006,0.0
wbm-1-31867,In2 Fe4 N2,0.0006,0.0
wbm-1-44509,Pd4 O4,0.0005,0.0
wbm-2-42981,Cu2 Ag2 S8,0.0006,0.0
mp-11570,Tb1 Sn3,0.0006,0.0
wbm-5-13159,Dy6 Mn2,0.0006,0.0
wbm-3-9970,Ba2 Pt2,0.0006,0.0
mp-1079174,Pu4 Pd4,0.0006,0.0
mp-1208997,Sc4 Ti2 B4 Ir10,0.0006,0.0
wbm-5-17939,Nd3 Tl3 Sn2 Rh1,0.0005,0.0
wbm-3-52121,Ce3 Mn1 O4,0.0005,0.0
wbm-2-6026,Pr1 Fe2 B1 Ru2,0.0005,0.0
mp-753490,Ti2 Cu2 Ge2,0.0006,0.0
wbm-1-46160,P2 Ru2 Pd2,0.0006,0.0
mp-7896,Cs2 O2,1.6353,1.7111
wbm-4-18820,Mg2 Al1 Au1,0.0006,0.0
wbm-4-18266,Cs2 Li1 Rh1 F6,1.8331,1.64
mp-1192940,Gd6 Ni14 B4,0.0007,0.0
wbm-2-42282,U1 Tl1 S2,0.0006,0.0
wbm-1-7512,Mo6 C3,0.0006,0.0
mp-759464,Li12 V4 F24,2.306,2.4736
mp-1096844,Bi1 B6,0.0006,0.0
wbm-1-12401,Cr2 Tc1 Pt1,0.0005,0.0
wbm-3-25268,Y1 Fe3 Rh2,0.0005,0.0
wbm-2-48797,Ba4 Ho4 Sn4,0.0005,0.0
wbm-5-9323,Yb6 Ge2 Ru1,0.0006,0.0
wbm-3-75337,Ac1 Tm1 Hg2,0.0006,0.0
wbm-2-5868,Ca2 B2 Au8,0.0005,0.0
wbm-1-34867,Ga2 Ni6,0.0005,0.0
mp-661,Al2 N2,2.8887,4.0536
mp-641487,Eu1 Mn4 Cu3 O12,0.0006,0.0
wbm-2-49040,Np1 Sn1 Te2,0.0006,0.0
mp-7573,Co1 B2 W2,0.0006,0.0
wbm-1-3096,Yb1 Al1 Pt2,0.0005,0.0
mp-1009207,Mn1 Sb1,0.0006,0.0
wbm-5-17864,Tm2 Rh2 I2,0.0005,0.0
wbm-2-44849,Ag4 Sn2 Se6,-0.0006,0.03
wbm-3-55783,K2 Y1 Ta2 O7,0.0005,0.0
wbm-1-3129,Al1 Zn1 Au2,0.0005,0.0
wbm-4-38201,V4 Ru4 Pb2,0.0005,0.0
mp-1018156,Hf2 Cd1,0.0006,0.0
wbm-4-36812,La3 Sn7 Ir2,0.0005,0.0
mp-19820,Tm1 Pb3,0.0006,0.0
wbm-1-11659,Sm12 Co12 Ge24,0.0006,0.0
wbm-2-13346,Tm1 Cu2 Pb1,0.0005,0.0
wbm-1-51903,Sc1 Ni1 Ag2,0.0005,0.0
wbm-3-35453,K2 Sm2 Ni2 Se6,0.0006,0.0
wbm-3-46227,Na6 Co6,0.0005,0.0
wbm-3-51964,Eu1 U1 O4,0.0005,0.0
wbm-4-14894,Hf2 Ge2 Os4,0.0005,0.0
wbm-1-2837,Ti4 Al4 Si4,0.0006,0.0
mp-770526,Li12 Fe4 B8 S2 O32,0.0007,0.0
wbm-2-23828,Li2 Tb1 Ge1 O4,0.0007,0.0
mp-558543,Ca4 C8 O16,4.0594,3.1395
wbm-3-48633,Pu2 Ni2 As4,0.0006,0.0
wbm-2-22449,Tm2 In4,0.0005,0.0
wbm-5-16360,K2 Gd2 P2,0.0005,0.0
mp-1188333,Y4 Co14,0.0006,0.0
wbm-3-27352,Zr4 Fe4,0.0006,0.0
mp-978500,Si2 Tc1 Os1,0.0006,0.0
mp-1226444,Cr18 Co12,0.0005,0.0
wbm-1-25997,Li1 Tm1 Cu2 P2,0.0006,0.0
wbm-2-43179,Nb2 Rh1 S6,0.0005,0.0
wbm-2-9361,Ca1 Sn1 Pd1,0.0005,0.0
mp-27880,Nb12 Cl28,1.0709,0.9757
mp-22319,U1 B12,0.0006,0.0
wbm-3-64738,Sc4 Sn1 S3,0.0005,0.0
wbm-4-31400,Rh4 Pt8,0.0006,0.0
mp-1216716,U2 Al3 Ga1,0.0006,0.0
wbm-3-55447,Ba2 Y1 Mo1 O6,0.946,0.91
wbm-5-1762,Ti1 Al1 Rh1 Pt1,0.0006,0.0
mp-1174071,Li4 Mn1 Co3 O8,0.435,0.0261
mp-1095252,Sr2 Fe4 Se4 O2,0.0005,0.0
mp-562767,Cs4 Te2 Mo6 O24,2.5766,2.5978
wbm-3-5779,Zr2 Al1 Bi3,0.0005,0.0
wbm-2-5807,Tb1 Al2 B1 Os2,0.0005,0.0
wbm-3-55872,Sc2 P2 O7,0.0007,0.42
wbm-1-41813,Na4 Mo1 O5,3.0485,3.01
wbm-4-28078,Y1 Sc1 Ge2 O7,3.9649,3.96
wbm-3-35093,K2 Pr2 Br6,0.0006,0.0
wbm-1-7887,U1 Si2 Mo2 C1,0.0006,0.0
wbm-4-974,Ca3 Al3 Fe1 Si2,0.0006,0.0
wbm-3-51055,K2 Rb2 Mn2 O6,1.9425,0.55
wbm-4-33458,Sc2 Sn1 Br2,0.0005,0.0
wbm-2-9151,Ca2 Ge2 Pt4,0.0006,0.0
wbm-1-43372,Sm2 Bi2 O7,-0.0009,0.33
wbm-5-47,Cd2 Ag2 Bi4,0.0005,0.0
mp-22631,Co4 N2,0.0006,0.0
wbm-1-60152,La1 Zn2 As2,0.0005,0.0
wbm-3-78324,Np2 Zn1 Rh2,0.0006,0.0
mp-10697,Sr1 Ge2 Rh2,0.0005,0.0
wbm-5-15819,Si2 I2 O2,0.0044,0.0
mp-1223469,K1 Li1 Zn3 O4,0.5816,1.5201
wbm-3-4673,Mn1 Al1 Rh2,0.0005,0.0
wbm-3-20421,Cu2 Br6,0.0007,0.13
wbm-2-24035,Sr3 Li4 P4,0.3578,0.17
wbm-2-9793,Ho1 Cd1 Os2,0.0005,0.0
wbm-3-66165,U4 Sb4 Te4,0.0005,0.0
mp-1225643,Er2 Ga3 Ni1,0.0006,0.0
wbm-3-57289,Yb2 Mn2 S2 O2,0.0005,1.77
wbm-1-6216,Ce2 Br6,0.0006,0.06
mp-1099329,Ce1 Mg6 Ga1,0.0006,0.0
wbm-1-18647,Th3 Ga1 Br3,0.0007,0.0
mp-1180289,Mg1 Cr1 Cu3 Se4,0.0006,0.0
wbm-3-53538,Pr2 Cr1 Fe1 O6,1.4367,1.86
wbm-3-69994,Mn2 Si4 Au1,0.0005,0.0
wbm-2-26712,Mg3 Sc3 Au3,0.0005,0.0
wbm-3-37191,Cs2 Li2 Mg2 O4,3.3459,3.33
wbm-3-60856,Rb1 Dy2,0.0006,0.0
wbm-3-48824,Cs2 Cu1 Ni1 Br6,0.0006,0.0
wbm-4-12685,Rb2 Fe2 Sb2,0.0005,0.0
wbm-2-26856,Sm4 Mg2 Pt4,0.0005,0.0
wbm-1-3384,Y2 As4 Au2,0.0005,0.0
wbm-4-2752,Sm3 Al3 Hg3,0.0006,0.0
wbm-3-600,Ca2 Al2 Tl3,0.0006,0.0
wbm-3-68049,Ta2 Ir4 Se6,0.0006,0.0
wbm-1-58757,Ti4 Te4 I12,0.5102,0.5
wbm-1-17978,Fe4 Sn4 Sb4,0.0005,0.0
wbm-1-14513,Sm2 Zn1 Cu1,0.0006,0.0
mp-542704,Cs4 H4 C4 O8,4.3292,4.482
mp-504601,Cs16 Zn8 O16,1.7099,1.7129
wbm-5-8045,Nb3 Fe3 Rh3,0.0005,0.0
wbm-2-30408,Na1 Zr1 As1,0.0006,0.0
mp-755938,Li5 V5 Co2 O12,0.1331,1.3293
wbm-3-30640,Ge4 Pd2 Au1,0.0006,0.0
wbm-1-4615,La2 Al5 B4,0.0006,0.0
wbm-2-39638,Tb2 Pd4,0.0006,0.0
wbm-4-27008,Yb2 Mn1 Ru1 O6,0.0006,0.0
wbm-3-45017,Zr6 Si2 N1 F1,0.0007,0.0
wbm-1-51631,Hf1 Sc1 Fe2,0.0005,0.0
mp-1209842,Ni2 P2 O10,0.0007,0.0
wbm-2-30291,Na3 Er1 Sb2,0.0006,0.38
wbm-1-58749,Hf1 Ti1 Te4,0.0006,0.0
wbm-3-53554,Sr2 Cr1 Pt1 O6,0.0006,0.0
mp-771387,Li12 Mn4 C8 S2 O32,0.0009,4.0745
mp-24012,Ho1 H1 Se1,1.5077,1.55
wbm-5-7420,Th2 Fe4 Ge2,0.0006,0.0
wbm-1-14977,K2 Sn2 F6,4.513,3.93
mp-1219596,Rb5 Bi4,0.0006,0.0
mp-1218891,Sr10 P6 Br1 Cl1 O24,4.4912,4.996
wbm-4-7367,Nd1 Co3 Au2,0.0005,0.0
mp-759285,Li4 Fe7 O2 F14,3.1242,3.0404
wbm-1-45634,Cu4 P2 Au4,0.0005,0.0
wbm-5-890,Np3 Al3 V1 Ge2,0.0006,0.0
mp-1244546,Mg4 Mn4 Bi4 O20,0.8435,0.9702
wbm-1-53638,Si6 Ni3,0.0006,0.0
wbm-4-259,Ba2 Al4,0.0005,0.0
mp-1190124,Bi8 O12,2.4249,1.7453
wbm-1-41845,Rb2 Er2 O5,0.0006,0.0
wbm-3-11480,V2 C1 Cl1,0.0006,0.0
wbm-3-18434,Cr2 Ag2 Pb2,0.0005,0.0
wbm-1-50765,Pd2 S2 I4,0.5974,0.87
wbm-1-22396,Yb1 In1 Te2,0.0007,0.0
wbm-3-51284,Pr2 Os2 O6,0.0005,0.0
wbm-3-27594,Er2 Ga4 Pd4,0.0005,0.0
wbm-3-23972,Sr3 F8,0.3529,0.64
wbm-3-16931,Hf4 Ga6 Co2,0.0006,0.0
